cluster_id,type,canonical_normalized,canonical_provisional,variants,total_frequency,sources,identification,authority_ref,confidence
2822,place,Carlisle,Carlest,Carlest,1,vol4_index:1,"City and castle in Cumberland (modern Cumbria), England, near the Scottish border.",tgn:7010874,medium
2824,place,Beauvais,Beaunoys,Beaunoys,1,vol4_index:1,"City in northern France, historically important episcopal center.",tgn:7008038,medium
2825,place,Billingsgate,Biligelhage,Biligelhage,1,vol4_index:1,Historic gate and market area in the City of London.,,low
2829,place,Bavaria,Bauer,Bauer,1,vol4_index:1,Duchy and region in southern Germany.,tgn:7003656,medium
2831,place,Turnwall,Tornewall,Tornewall,1,vol4_index:1,"Unidentified location, possibly a fortification or boundary wall.",,low
2833,place,Mainz,Mentz,Mentz,1,vol4_index:1,"City in Germany, historically important archbishopric on the Rhine.",tgn:7004449,high
2839,place,Bosham,Boseham,Boseham,1,vol4_index:1,"Village in West Sussex, England, historically significant Saxon settlement.",tgn:7026711,high
2842,place,Hengistland,Hengistland,Hengistland,1,vol4_index:1,"Legendary territory associated with Hengist, possibly referring to Kent or parts of Anglo-Saxon England.",,low
2845,place,Capitol,Capitoll,Capitoll,1,vol4_index:1,"The Capitoline Hill in Rome, center of Roman government and temples.",tgn:7006964,high
2846,place,Bretanmous,Bretaimous,Bretaimous,1,vol4_index:1,"Unidentified location, possibly a variant of a Breton or British place name.",,low
2848,place,Serdica,Sardica,Sardica,1,vol4_index:1,"Ancient name for Sofia, Bulgaria, important Roman and Byzantine city.",tgn:7001998,high
2849,place,Callendar Wood,Calender Wood,Calender Wood,1,vol4_index:1,"Woodland area near Falkirk, Scotland, site of historical battles.",,medium
2851,place,Epiford,Epiford,Epiford,1,vol4_index:1,"Unidentified location, possibly a ford or river crossing.",,low
2852,place,Aglisthorpe,Aglisthorpe,Aglisthorpe,1,vol4_index:1,"Unidentified location, possibly a village or settlement in northern England.",,low
2856,place,Brighton,Brighthelmeton,Brighthelmeton,1,vol4_index:1,"Coastal town in Sussex, England, originally called Brighthelmston.",tgn:7010946,high
2857,place,Africa,Afrike,Afrike,1,vol4_index:1,"The continent of Africa, often referred to in medieval sources regarding North African territories.",tgn:7001242,high
2863,place,Montplaisir,Momplaisir,Momplaisir,1,vol4_index:1,"Unidentified location, possibly a French castle or estate name meaning 'Mount Pleasure'.",,low
2865,place,Brecon Castle,Brecknoc Castle,Brecknoc Castle,1,vol4_index:1,"Medieval castle in Brecon, Powys, Wales, built by the Normans in the 11th century.",tgn:7026799,high
2869,place,Brimpsfield,Brimefourd,Brimefourd,1,vol4_index:1,"Village in Gloucestershire, England, possibly referring to the medieval castle there.",,medium
2871,place,Saltwood Castle,Saltwood Castle,Saltwood Castle,1,vol4_index:1,"Medieval castle in Kent, England, associated with the murder of Thomas Becket.",tgn:7026983,high
2872,place,Bedford Castle,Bedford castle,Bedford castle,1,vol4_index:1,"Medieval castle in Bedford, Bedfordshire, England, destroyed in 1224.",tgn:7456596,high
2874,place,Bittenden,Brittenden,Brittenden,1,vol4_index:1,"Village in Kent, England, possibly corrupted spelling in the chronicle.",,low
2876,place,Broughton,Bruydon,Bruydon,1,vol4_index:1,Likely refers to one of several English places named Broughton.,,low
2877,place,Bray,Bray,Bray,1,vol4_index:1,"Village in Berkshire, England, on the River Thames.",tgn:7010968,high
2882,place,Bryson,Bryson,Bryson,1,vol4_index:1,"Uncertain location, possibly a corrupted place name or personal name.",,low
2883,place,Grimsby,Brimsbery,Brimsbery,1,vol4_index:1,"Port town in Lincolnshire, England, possibly corrupted spelling.",,low
2884,place,Brake,Briake,Briake,1,vol4_index:1,"Uncertain location, possibly a minor place name or topographical feature.",,low
2886,place,Brest,Brest,Brest,1,vol4_index:1,"Port city in Brittany, France, important medieval naval base.",tgn:7008038,high
2887,place,Bridgwater,Bridgewater,Bridgewater,1,vol4_index:1,"Market town in Somerset, England, on the River Parrett.",tgn:7011735,high
2888,place,Plymouth,Plimouth,Plimouth,1,vol4_index:1,"Port city in Devon, England, important naval base.",tgn:7011020,high
2891,place,Brent Marsh,Brent Marche,Brent Marche,1,vol4_index:1,"Area in Somerset, England, low-lying marshy region.",,medium
2892,place,Bristol Castle,Bristow Castle,Bristow Castle,1,vol4_index:1,"Medieval castle in Bristol, England, demolished in the 17th century.",tgn:7456595,high
2893,place,Bromley,Bromeley,Bromeley,1,vol4_index:1,"Town in Kent, England, or possibly refers to other places with this name.",tgn:7011375,medium
2894,place,Brycheiniog,Bricennamere,Bricennamere,1,vol4_index:1,"Medieval Welsh kingdom, later known as Breconshire or Brecknockshire.",,medium
2897,place,Ossory,Ossory,Ossory,1,vol4_index:1,Medieval Irish kingdom and diocese in what is now County Kilkenny and Laois.,tgn:7001565,high
2902,place,Pewsey,Powsey,Powsey,1,vol4_index:1,"Village in Wiltshire, England, in the Vale of Pewsey.",tgn:7011899,medium
2903,place,Bury St Edmunds Abbey,Bury Abbey,Bury Abbey,1,vol4_index:1,"Major Benedictine abbey in Suffolk, England, dissolved in 1539.",tgn:7456598,high
2906,place,Burnham,Burwham,Burwham,1,vol4_index:1,"Likely Burnham, a place name that appears in various English locations.",,low
2907,place,Bayham,Boyham,Boyham,1,vol4_index:1,"Possibly Bayham in Sussex or Kent, known for its abbey.",,low
2909,place,Bordeaux,Burdiaur,Burdiaur,1,vol4_index:1,"Likely Bordeaux in France, important medieval city under English rule.",tgn:7008038,medium
2912,place,Burford,Burford,Burford,1,vol4_index:1,"Burford in Oxfordshire, a medieval market town.",tgn:7011896,high
2913,place,Cartbridge Castle,Cartbridge Castle,Cartbridge Castle,1,vol4_index:1,"An unidentified castle, possibly a scribal variant of another castle name.",,low
2919,place,Cary Castle,Cary castle,Cary castle,1,vol4_index:1,Castle Cary in Somerset or another Cary-related fortification.,,medium
2921,place,Caerwent,Caerguent,Caerguent,1,vol4_index:1,"Caerwent in Wales, ancient Roman town Venta Silurum.",tgn:7011624,high
2923,place,Caen,Cain,Cain,1,vol4_index:1,"Caen in Normandy, France, important medieval city.",tgn:7008129,high
2926,place,Camelot,Caermalet,Caermalet,1,vol4_index:1,Legendary castle and court of King Arthur in medieval romance.,,medium
2927,place,Camulodunum,Camudolon,Camudolon,1,vol4_index:1,"Ancient Roman name for Colchester, Essex.",tgn:7011781,high
2929,place,Pontefract,Pontfret,Pontfret,1,vol4_index:1,"Pontefract in Yorkshire, site of an important medieval castle.",tgn:7026756,high
2931,place,Fens,Fennes,Fennes,1,vol4_index:1,"The Fens, marshy region in eastern England.",,medium
2938,place,Caerlud,Caerlud,Caerlud,1,vol4_index:1,"Early Welsh name for London, from legendary King Lud.",,medium
2940,place,Coleshill,Colloshill,Colloshill,1,vol4_index:1,"Coleshill, likely in Warwickshire or Berkshire.",,medium
2941,place,Caerleon-on-Usk,Cairleon Ar Wiske,Cairleon Ar Wiske,1,vol4_index:1,"Caerleon in Wales, Roman legionary fortress and Arthurian site.",tgn:7011550,high
2944,place,Carmarthen,Carmardyn,Carmardyn,1,vol4_index:1,"Carmarthen in Wales, ancient Roman Moridunum.",tgn:7011555,high
2945,place,Castleford,Castleford,Castleford,1,vol4_index:1,"Castleford in Yorkshire, site of Roman Lagentium.",tgn:7026784,high
2946,place,Cassel,Cassels,Cassels,1,vol4_index:1,Possibly Cassel in northern France or another continental location.,,low
2947,place,Perigord,Piergort,Piergort,1,vol4_index:1,Périgord region in southwestern France.,tgn:7002739,medium
2949,place,Urbino,Vrbice,Vrbice,1,vol4_index:1,Possibly Urbino in Italy or another continental place with similar spelling.,,low
2953,place,Château Gaillard,Chatoau Valyard,Chatoau Valyard,1,vol4_index:1,"Medieval fortress built by Richard I of England in Normandy, France.",tgn:7008038,medium
2954,place,Macedonia,Macedonie,Macedonie,1,vol4_index:1,Ancient kingdom and Roman province in southeastern Europe.,tgn:1000074,high
2955,place,Calater Wood,Calater wood,Calater wood,1,vol4_index:1,"Woodland location in medieval Britain, exact identification uncertain.",,low
2957,place,Sawmer,Sawmer,Sawmer,1,vol4_index:1,"Medieval place name, possibly a variant of Saumur in France or English location.",,low
2961,place,Portus Itius,Icius Portus,Icius Portus,1,vol4_index:1,Ancient Roman port identified with Boulogne-sur-Mer or Wissant in northern France.,,medium
2962,place,Caircone,Caircone,Caircone,1,vol4_index:1,"Medieval place name, possibly a Welsh or Scottish location.",,low
2967,place,Cairbadon,Cairbadon,Cairbadon,1,vol4_index:1,"Medieval place name, likely in Wales or Scotland based on Celtic etymology.",,low
2968,place,Saint-Praxède,Saint Prarede,Saint Prarede,1,vol4_index:1,"Church or abbey dedicated to Saint Praxedes, possibly in France.",,medium
2969,place,Caernarfon,Caernaruan,Caernaruan,1,vol4_index:1,"Town and castle in Gwynedd, Wales, site of royal castle built by Edward I.",tgn:7026925,high
2970,place,Cadsand,Cadsant Ile,Cadsant Ile,1,vol4_index:1,"Island and town in Zeeland, Netherlands, site of medieval battles.",tgn:7006809,high
2971,place,Catterick,Cataractone,Cataractone,1,vol4_index:1,"Town in North Yorkshire, England, site of Roman settlement Cataractonium.",tgn:7011866,high
2972,place,Celestine Abbey,Celiestline Abbey,Celiestline Abbey,1,vol4_index:1,"Abbey following the Celestine monastic order, exact location uncertain.",,low
2975,place,Cerdicesore,Cerdiceore,Cerdiceore,1,vol4_index:1,"Anglo-Saxon place name, possibly related to Cerdic's territory in Wessex.",,low
2976,place,Yarmouth,Yermouth,Yermouth,1,vol4_index:1,"Port town, likely Great Yarmouth in Norfolk, England.",tgn:7011995,high
2978,place,Cealtide,Cealtide,Cealtide,1,vol4_index:1,"Medieval place name, possibly Anglo-Saxon settlement, exact identification uncertain.",,low
2981,place,Selby Abbey,Celby Abbey,Celby Abbey,1,vol4_index:1,"Benedictine abbey in Selby, North Yorkshire, England, founded in 1069.",tgn:7011904,high
2982,place,Nazaleoy,Nazaleoy,Nazaleoy,1,vol4_index:1,"Medieval place name, exact identification uncertain.",,low
2984,place,Churchdown,Chirchedune,Chirchedune,1,vol4_index:1,"Village in Gloucestershire, England, or similar place name with ecclesiastical connection.",,medium
2985,place,Chitrey,Chitrey,Chitrey,1,vol4_index:1,"Medieval place name, exact identification uncertain.",,low
2987,place,Chisi,Chifi,Chifi,1,vol4_index:1,"Medieval place name, possibly continental European location.",,low
2990,place,Calthorpe,Calthrop,Calthrop,1,vol4_index:1,"A place name, possibly referring to one of several English locations with this name including villages in Norfolk or Lincolnshire.",,low
2991,place,Toddington,Toddington,Toddington,1,vol4_index:1,"A place name referring to one of several English locations, possibly the village in Bedfordshire or Gloucestershire.",,medium
2992,place,Charolais,Charoloys,Charoloys,1,vol4_index:1,"A region and former county in Burgundy, France, known for the Charolais cattle breed.",,medium
2994,place,Chipping Norton,Chippingnorton,Chippingnorton,1,vol4_index:1,"A market town in Oxfordshire, England, known for its wool trade in medieval times.",tgn:7011896,high
2995,place,Cotswolds,Cotfold,Cotfold,1,vol4_index:1,"A range of hills in central England, primarily in Gloucestershire and Oxfordshire, famous for wool production.",tgn:7008114,high
2999,place,Chertsey,Chertsey,Chertsey,1,vol4_index:1,"A town in Surrey, England, site of a famous medieval abbey founded in the 7th century.",tgn:7011735,high
3001,place,Château de Leire,Chateau de Leire,Chateau de Leire,1,vol4_index:1,"A castle or fortified residence in France, specific location uncertain from this spelling.",,low
3002,place,Charing Cross,Charing Crosse,Charing Crosse,1,vol4_index:1,"A famous junction in central London, originally the site of one of the Eleanor Crosses erected by Edward I.",tgn:7011781,high
3005,place,Orléans,Orliaunce,Orliaunce,1,vol4_index:1,"A city in north-central France on the Loire River, famous for Joan of Arc's victory there in 1429.",tgn:7008038,high
3008,place,Emden,Embden,Embden,1,vol4_index:1,"A port city in East Frisia, Germany, important for trade in the medieval and early modern periods.",tgn:7004687,high
3010,place,Gloucester,Claudiocestria,Claudiocestria,1,vol4_index:1,"A city in Gloucestershire, England, the Roman Glevum and medieval Claudiocestria, site of an important cathedral.",tgn:7011555,high
3011,place,Cleveland,Cleneland,Cleneland,1,vol4_index:1,"A historic region in North Yorkshire, England, known for its hills and moorland.",tgn:7008164,medium
3012,place,Cleobury,Cleberie,Cleberie,1,vol4_index:1,"Likely referring to Cleobury Mortimer or Cleobury North in Shropshire, England.",,medium
3014,place,River Clun,Clun Riuer,Clun Riuer,1,vol4_index:1,"A river in Shropshire, England, flowing through the town of Clun and joining the River Teme.",,high
3015,place,Cloaricus,Cloaricus,Cloaricus,1,vol4_index:1,"An uncertain place name, possibly a Latinized form of an unidentified location.",,low
3016,place,Chiltern Hills,Chilterne Woods,Chilterne Woods,1,vol4_index:1,"A range of chalk hills in southeast England, extending through Oxfordshire, Buckinghamshire, Hertfordshire, and Bedfordshire.",tgn:7008115,high
3017,place,River Clyde,Clide riuer,Clide riuer,1,vol4_index:1,A major river in Scotland flowing through Glasgow and into the Firth of Clyde.,tgn:7464030,high
3019,place,Clipstone,Clipestone,Clipestone,1,vol4_index:1,"A village in Nottinghamshire, England, site of a medieval royal hunting lodge and palace.",,high
3021,place,Sheppey,Shepie,Shepie,1,vol4_index:1,"The Isle of Sheppey in Kent, England, an island in the Thames Estuary.",tgn:7011864,medium
3024,place,Cork,Corgh,Corgh,1,vol4_index:1,"A city and county in Munster, Ireland, an important medieval port and administrative center.",tgn:7001306,medium
3025,place,Stonehenge,Chorea Gigantum,Chorea Gigantum,1,vol4_index:1,"Ancient stone circle monument in Wiltshire, known in medieval texts as Chorea Gigantum (Giants' Dance).",tgn:7011262,high
3026,place,East Parts,East partes,East partes,1,vol4_index:1,"Generic reference to eastern regions or territories, likely referring to eastern England or eastern parts of a particular county.",,low
3029,place,Essex,Effex,Effex,1,vol4_index:1,"County in southeastern England, one of the Anglo-Saxon kingdoms.",tgn:7008129,high
3032,place,Colesey,Colesey,Colesey,1,vol4_index:1,"Unidentified location, possibly a variant spelling of a place name in medieval England.",,low
3033,place,Nicomedia,Nicomedia,Nicomedia,1,vol4_index:1,"Ancient city in Bithynia (modern Turkey), capital of the Eastern Roman Empire under Diocletian.",tgn:7002473,high
3034,place,Camulodunum,Cannilodunum,Cannilodunum,1,vol4_index:1,"Roman name for Colchester, the first capital of Roman Britain.",tgn:7011781,high
3036,place,Compton in the Hole,Compto in the Hole,Compto in the Hole,1,vol4_index:1,"Unidentified location, possibly referring to a place called Compton with distinctive topographical features.",,low
3039,place,Cowchete,Cowchete,Cowchete,1,vol4_index:1,"Unidentified location, possibly a variant spelling of a medieval English place name.",,low
3041,place,Bithynia,Bythynia,Bythynia,1,vol4_index:1,"Ancient region in northwestern Asia Minor (modern Turkey), Roman province mentioned in classical and medieval sources.",tgn:7002735,high
3049,place,Brussels,Brussels,Brussels,1,vol4_index:1,"Capital city of the Duchy of Brabant, now capital of Belgium.",tgn:7007868,high
3050,place,Villefort,Villefort,Villefort,1,vol4_index:1,"Unidentified location, possibly a French place name mentioned in medieval chronicles.",,low
3052,place,Coldingham,Coldingham,Coldingham,1,vol4_index:1,"Village in the Scottish Borders, site of an important medieval priory.",tgn:7009546,high
3053,place,Coquid,Coquid,Coquid,1,vol4_index:1,"Unidentified location, possibly a variant spelling of a medieval place name.",,low
3054,place,Le Conquet,Conquet,Conquet,1,vol4_index:1,"Port town in Brittany, France, mentioned in medieval chronicles of Anglo-French conflicts.",tgn:7008456,medium
3056,place,Corselles,Corselles,Corselles,1,vol4_index:1,"Unidentified location, possibly a French place name mentioned in medieval sources.",,low
3057,place,Corphes,Corphes,Corphes,1,vol4_index:1,"Unidentified location, possibly a variant spelling of a medieval place name.",,low
3061,place,Crowland,Crowland,Crowland,1,vol4_index:1,"Town in Lincolnshire, England, site of the famous medieval Crowland Abbey.",tgn:7010578,high
3063,place,Crayford,Creyford,Creyford,1,vol4_index:1,"Town in Kent, England, site of the Anglo-Saxon battle of Crayford in 457 AD.",tgn:7011896,high
3065,place,Cranmers,Cranmers,Cranmers,1,vol4_index:1,"Unidentified location, possibly referring to a place associated with the Cranmer family.",,low
3066,place,Cricklade,Crykelade,Crykelade,1,vol4_index:1,"Town in Wiltshire, England, an important Anglo-Saxon burh and medieval market town.",tgn:7011327,high
3067,place,Crouchhaven,Crouch hauen,Crouch hauen,1,vol4_index:1,"A harbor or haven, possibly in Ireland or coastal England, location uncertain from this spelling.",,low
3068,place,Queenborough,Cuneueshore,Cuneueshore,1,vol4_index:1,"A town on the Isle of Sheppey in Kent, England.",tgn:7011995,medium
3070,place,Cirencester,Cunecester,Cunecester,1,vol4_index:1,"A market town in Gloucestershire, England, formerly the Roman city of Corinium.",tgn:7011443,high
3073,place,Conisbrough,Cunburg,Cunburg,1,vol4_index:1,"A town in South Yorkshire, England, known for its medieval castle.",tgn:7011640,medium
3085,place,Ellesmere,Ellesmare,Ellesmare,1,vol4_index:1,"A market town in Shropshire, England.",tgn:7011533,high
3088,place,Woodfield,Woodfield,Woodfield,1,vol4_index:1,"A location or field name, possibly in England, but specific identification uncertain.",,low
3090,place,Darus,Darus,Darus,1,vol4_index:1,"An unidentified location, possibly a corrupted place name from medieval sources.",,low
3092,place,Dam Haven,Dam Hauen,Dam Hauen,1,vol4_index:1,"A harbor or haven location, possibly in coastal England, specific identification uncertain.",,low
3093,place,Degsastan,Degsastane,Degsastane,1,vol4_index:1,"The site of the Battle of Degsastan (603 AD) between Northumbrians and Scots, location disputed.",,medium
